Season,Week,GameStatus,Day,Date,AwayTeam,AwayRecord,AwayScore,AwayWin,HomeTeam,HomeRecord,HomeScore,HomeWin,AwaySeeding,HomeSeeding,PostSeason
2017,Hall Of Fame,FINAL,THU,08/03,Cardinals,0-1,18.0,0.0,Cowboys,1-0,20.0,1.0,,,0
2017,Preseason Week 1,FINAL,WED,08/09,Texans,0-1,17.0,0.0,Panthers,1-0,27.0,1.0,,,0
2017,Preseason Week 1,FINAL,THU,08/10,Vikings,1-0,17.0,1.0,Bills,0-1,10.0,0.0,,,0
2017,Preseason Week 1,FINAL,THU,08/10,Falcons,0-1,20.0,0.0,Dolphins,1-0,23.0,1.0,,,0
2017,Preseason Week 1,FINAL,THU,08/10,Redskins,0-1,3.0,0.0,Ravens,1-0,23.0,1.0,,,0
2017,Preseason Week 1,FINAL,THU,08/10,Jaguars,1-0,31.0,1.0,Patriots,0-1,24.0,0.0,,,0
2017,Preseason Week 1,FINAL,THU,08/10,Broncos,1-0,24.0,1.0,Bears,0-1,17.0,0.0,,,0
2017,Preseason Week 1,FINAL,THU,08/10,Saints,0-1,14.0,0.0,Browns,1-0,20.0,1.0,,,0
2017,Preseason Week 1,FINAL,THU,08/10,Eagles,0-1,9.0,0.0,Packers,1-0,24.0,1.0,,,0
2017,Preseason Week 1,FINAL,FRI,08/11,Steelers,1-0,20.0,1.0,Giants,0-1,12.0,0.0,,,0
2017,Preseason Week 1,FINAL,FRI,08/11,Buccaneers,0-1,12.0,0.0,Bengals,1-0,23.0,1.0,,,0
2017,Preseason Week 1,FINAL,FRI,08/11,49ers,1-0,27.0,1.0,Chiefs,0-1,17.0,0.0,,,0
2017,Preseason Week 1,FINAL,SAT,08/12,Titans,0-1,3.0,0.0,Jets,1-0,7.0,1.0,,,0
2017,Preseason Week 1,FINAL,SAT,08/12,Cowboys,1-1,10.0,0.0,Rams,1-0,13.0,1.0,,,0
2017,Preseason Week 1,FINAL,SAT,08/12,Raiders,0-1,10.0,0.0,Cardinals,1-1,20.0,1.0,,,0
2017,Preseason Week 1,FINAL,SUN,08/13,Lions,1-0,24.0,1.0,Colts,0-1,10.0,0.0,,,0
2017,Preseason Week 1,FINAL,SUN,08/13,Seahawks,1-0,48.0,1.0,Chargers,0-1,17.0,0.0,,,0
2017,Preseason Week 2,FINAL,THU,08/17,Ravens,2-0,31.0,1.0,Dolphins,1-1,7.0,0.0,,,0
2017,Preseason Week 2,FINAL,THU,08/17,Bills,0-2,16.0,0.0,Eagles,1-1,20.0,1.0,,,0
2017,Preseason Week 2,FINAL,THU,08/17,Buccaneers,1-1,12.0,1.0,Jaguars,1-1,8.0,0.0,,,0
2017,Preseason Week 2,FINAL,FRI,08/18,Vikings,1-1,13.0,0.0,Seahawks,2-0,20.0,1.0,,,0
2017,Preseason Week 2,FINAL,SAT,08/19,Panthers,1-1,27.0,0.0,Titans,1-1,34.0,1.0,,,0
2017,Preseason Week 2,FINAL,SAT,08/19,Chiefs,1-1,30.0,1.0,Bengals,1-1,12.0,0.0,,,0
2017,Preseason Week 2,FINAL,SAT,08/19,Colts,0-2,19.0,0.0,Cowboys,2-1,24.0,1.0,,,0
2017,Preseason Week 2,FINAL,SAT,08/19,Jets,1-1,6.0,0.0,Lions,2-0,16.0,1.0,,,0
2017,Preseason Week 2,FINAL,SAT,08/19,Packers,2-0,21.0,1.0,Redskins,0-2,17.0,0.0,,,0
2017,Preseason Week 2,FINAL,SAT,08/19,Patriots,0-2,23.0,0.0,Texans,1-1,27.0,1.0,,,0
2017,Preseason Week 2,FINAL,SAT,08/19,Rams,2-0,24.0,1.0,Raiders,0-2,21.0,0.0,,,0
2017,Preseason Week 2,FINAL,SAT,08/19,Broncos,2-0,33.0,1.0,49ers,1-1,14.0,0.0,,,0
2017,Preseason Week 2,FINAL,SAT,08/19,Bears,1-1,24.0,1.0,Cardinals,1-2,23.0,0.0,,,0
2017,Preseason Week 2,FINAL,SUN,08/20,Falcons,0-2,13.0,0.0,Steelers,2-0,17.0,1.0,,,0
2017,Preseason Week 2,FINAL,SUN,08/20,Saints,1-1,13.0,1.0,Chargers,0-2,7.0,0.0,,,0
2017,Preseason Week 2,FINAL,MON,08/21,Giants,0-2,6.0,0.0,Browns,2-0,10.0,1.0,,,0
2017,Preseason Week 3,FINAL,THU,08/24,Dolphins,1-2,31.0,0.0,Eagles,2-1,38.0,1.0,,,0
2017,Preseason Week 3,FINAL,THU,08/24,Panthers,2-1,24.0,1.0,Jaguars,1-2,23.0,0.0,,,0
2017,Preseason Week 3,FINAL,FRI,08/25,Patriots,1-2,30.0,1.0,Lions,2-1,28.0,0.0,,,0
2017,Preseason Week 3,FINAL,FRI,08/25,Chiefs,1-2,13.0,0.0,Seahawks,3-0,26.0,1.0,,,0
2017,Preseason Week 3,FINAL,SAT,08/26,Cardinals,2-2,24.0,1.0,Falcons,0-3,14.0,0.0,,,0
2017,Preseason Week 3,FINAL,SAT,08/26,Bills,0-3,9.0,0.0,Ravens,3-0,13.0,1.0,,,0
2017,Preseason Week 3,FINAL,SAT,08/26,Jets,1-2,31.0,0.0,Giants,1-2,32.0,1.0,,,0
2017,Preseason Week 3,FINAL,SAT,08/26,Colts,1-2,19.0,1.0,Steelers,2-1,15.0,0.0,,,0
2017,Preseason Week 3,FINAL,SAT,08/26,Browns,3-0,13.0,1.0,Buccaneers,1-2,9.0,0.0,,,0
2017,Preseason Week 3,FINAL,SAT,08/26,Raiders,0-3,20.0,0.0,Cowboys,3-1,24.0,1.0,,,0
2017,Preseason Week 3,FINAL,SAT,08/26,Chargers,1-2,21.0,1.0,Rams,2-1,19.0,0.0,,,0
2017,Preseason Week 3,FINAL,SAT,08/26,Texans,1-2,0.0,0.0,Saints,2-1,13.0,1.0,,,0
2017,Preseason Week 3,FINAL,SAT,08/26,Packers,2-1,17.0,0.0,Broncos,3-0,20.0,1.0,,,0
2017,Preseason Week 3,FINAL,SUN,08/27,Bears,2-1,19.0,1.0,Titans,1-2,7.0,0.0,,,0
2017,Preseason Week 3,FINAL,SUN,08/27,Bengals,1-2,17.0,0.0,Redskins,1-2,23.0,1.0,,,0
2017,Preseason Week 3,FINAL,SUN,08/27,49ers,1-2,31.0,0.0,Vikings,2-1,32.0,1.0,,,0
2017,Preseason Week 4,FINAL,THU,08/31,Eagles,2-2,10.0,0.0,Jets,2-2,16.0,1.0,,,0
2017,Preseason Week 4,FINAL,THU,08/31,Jaguars,2-2,13.0,1.0,Falcons,0-4,7.0,0.0,,,0
2017,Preseason Week 4,FINAL,THU,08/31,Lions,2-2,17.0,0.0,Bills,1-3,27.0,1.0,,,0
2017,Preseason Week 4,FINAL,THU,08/31,Rams,2-2,10.0,0.0,Packers,3-1,24.0,1.0,,,0
2017,Preseason Week 4,FINAL,THU,08/31,Bengals,1-3,6.0,0.0,Colts,2-2,7.0,1.0,,,0
2017,Preseason Week 4,FINAL,THU,08/31,Steelers,3-1,17.0,1.0,Panthers,2-2,14.0,0.0,,,0
2017,Preseason Week 4,FINAL,THU,08/31,Giants,2-2,40.0,1.0,Patriots,1-3,38.0,0.0,,,0
2017,Preseason Week 4,FINAL,THU,08/31,Redskins,2-2,13.0,1.0,Buccaneers,1-3,10.0,0.0,,,0
2017,Preseason Week 4,FINAL,THU,08/31,Browns,4-0,25.0,1.0,Bears,2-2,0.0,0.0,,,0
2017,Preseason Week 4,FINAL,THU,08/31,Dolphins,2-2,30.0,1.0,Vikings,2-2,9.0,0.0,,,0
2017,Preseason Week 4,FINAL,THU,08/31,Ravens,4-0,14.0,1.0,Saints,2-2,13.0,0.0,,,0
2017,Preseason Week 4,FINAL,THU,08/31,Titans,1-3,6.0,0.0,Chiefs,2-2,30.0,1.0,,,0
2017,Preseason Week 4,FINAL,THU,08/31,Cardinals,2-3,2.0,0.0,Broncos,4-0,30.0,1.0,,,0
2017,Preseason Week 4,FINAL,THU,08/31,Seahawks,4-0,17.0,1.0,Raiders,0-4,13.0,0.0,,,0
2017,Preseason Week 4,FINAL,THU,08/31,Chargers,1-3,13.0,0.0,49ers,2-2,23.0,1.0,,,0
2017,Preseason Week 4,CANCELLED,CANCELLED,CANCELLED,Cowboys,3-1,0.0,0.0,Texans,1-2,0.0,0.0,,,0
2017,Week 1,FINAL,THU,09/07,Chiefs,1-0,42.0,1.0,Patriots,0-1,27.0,0.0,,,0
2017,Week 1,FINAL,SUN,09/10,Jets,0-1,12.0,0.0,Bills,1-0,21.0,1.0,,,0
2017,Week 1,FINAL,SUN,09/10,Falcons,1-0,23.0,1.0,Bears,0-1,17.0,0.0,,,0
2017,Week 1,FINAL,SUN,09/10,Ravens,1-0,20.0,1.0,Bengals,0-1,0.0,0.0,,,0
2017,Week 1,FINAL,SUN,09/10,Steelers,1-0,21.0,1.0,Browns,0-1,18.0,0.0,,,0
2017,Week 1,FINAL,SUN,09/10,Cardinals,0-1,23.0,0.0,Lions,1-0,35.0,1.0,,,0
2017,Week 1,FINAL,SUN,09/10,Jaguars,1-0,29.0,1.0,Texans,0-1,7.0,0.0,,,0
2017,Week 1,FINAL,SUN,09/10,Raiders,1-0,26.0,1.0,Titans,0-1,16.0,0.0,,,0
2017,Week 1,FINAL,SUN,09/10,Eagles,1-0,30.0,1.0,Redskins,0-1,17.0,0.0,,,0
2017,Week 1,FINAL,SUN,09/10,Colts,0-1,9.0,0.0,Rams,1-0,46.0,1.0,,,0
2017,Week 1,FINAL,SUN,09/10,Seahawks,0-1,9.0,0.0,Packers,1-0,17.0,1.0,,,0
2017,Week 1,FINAL,SUN,09/10,Panthers,1-0,23.0,1.0,49ers,0-1,3.0,0.0,,,0
2017,Week 1,FINAL,SUN,09/10,Giants,0-1,3.0,0.0,Cowboys,1-0,19.0,1.0,,,0
2017,Week 1,FINAL,MON,09/11,Saints,0-1,19.0,0.0,Vikings,1-0,29.0,1.0,,,0
2017,Week 1,FINAL,MON,09/11,Chargers,0-1,21.0,0.0,Broncos,1-0,24.0,1.0,,,0
2017,Week 1,BYE,,,Buccaneers,0-0,,,,,,,,,0
2017,Week 1,BYE,,,Dolphins,0-0,,,,,,,,,0
2017,Week 2,FINAL,THU,09/14,Texans,1-1,13.0,1.0,Bengals,0-2,9.0,0.0,,,0
2017,Week 2,FINAL,SUN,09/17,Browns,0-2,10.0,0.0,Ravens,2-0,24.0,1.0,,,0
2017,Week 2,FINAL,SUN,09/17,Bills,1-1,3.0,0.0,Panthers,2-0,9.0,1.0,,,0
2017,Week 2,FINAL,SUN,09/17,Cardinals,1-1,16.0,1.0,Colts,0-2,13.0,0.0,,,0
2017,Week 2,FINAL,SUN,09/17,Titans,1-1,37.0,1.0,Jaguars,1-1,16.0,0.0,,,0
2017,Week 2,FINAL,SUN,09/17,Eagles,1-1,20.0,0.0,Chiefs,2-0,27.0,1.0,,,0
2017,Week 2,FINAL,SUN,09/17,Patriots,1-1,36.0,1.0,Saints,0-2,20.0,0.0,,,0
2017,Week 2,FINAL,SUN,09/17,Vikings,1-1,9.0,0.0,Steelers,2-0,26.0,1.0,,,0
2017,Week 2,FINAL,SUN,09/17,Bears,0-2,7.0,0.0,Buccaneers,1-0,29.0,1.0,,,0
2017,Week 2,FINAL,SUN,09/17,Dolphins,1-0,19.0,1.0,Chargers,0-2,17.0,0.0,,,0
2017,Week 2,FINAL,SUN,09/17,Jets,0-2,20.0,0.0,Raiders,2-0,45.0,1.0,,,0
2017,Week 2,FINAL,SUN,09/17,Cowboys,1-1,17.0,0.0,Broncos,2-0,42.0,1.0,,,0
2017,Week 2,FINAL,SUN,09/17,Redskins,1-1,27.0,1.0,Rams,1-1,20.0,0.0,,,0
2017,Week 2,FINAL,SUN,09/17,49ers,0-2,9.0,0.0,Seahawks,1-1,12.0,1.0,,,0
2017,Week 2,FINAL,SUN,09/17,Packers,1-1,23.0,0.0,Falcons,2-0,34.0,1.0,,,0
2017,Week 2,FINAL,MON,09/18,Lions,2-0,24.0,1.0,Giants,0-2,10.0,0.0,,,0
2017,Week 3,FINAL,THU,09/21,Rams,2-1,41.0,1.0,49ers,0-3,39.0,0.0,,,0
2017,Week 3,FINAL,SUN,09/24,Ravens,2-1,7.0,0.0,Jaguars,2-1,44.0,1.0,,,0
2017,Week 3,FINAL,SUN,09/24,Broncos,2-1,16.0,0.0,Bills,2-1,26.0,1.0,,,0
2017,Week 3,FINAL,SUN,09/24,Saints,1-2,34.0,1.0,Panthers,2-1,13.0,0.0,,,0
2017,Week 3,FINAL,SUN,09/24,Steelers,2-1,17.0,0.0,Bears,1-2,23.0,1.0,,,0
2017,Week 3,FINAL,SUN,09/24,Falcons,3-0,30.0,1.0,Lions,2-1,26.0,0.0,,,0
2017,Week 3,FINAL,SUN,09/24,Browns,0-3,28.0,0.0,Colts,1-2,31.0,1.0,,,0
2017,Week 3,FINAL,SUN,09/24,Buccaneers,1-1,17.0,0.0,Vikings,2-1,34.0,1.0,,,0
2017,Week 3,FINAL,SUN,09/24,Texans,1-2,33.0,0.0,Patriots,2-1,36.0,1.0,,,0
2017,Week 3,FINAL,SUN,09/24,Dolphins,1-1,6.0,0.0,Jets,1-2,20.0,1.0,,,0
2017,Week 3,FINAL,SUN,09/24,Giants,0-3,24.0,0.0,Eagles,2-1,27.0,1.0,,,0
2017,Week 3,FINAL,SUN,09/24,Seahawks,1-2,27.0,0.0,Titans,2-1,33.0,1.0,,,0
2017,Week 3,FINAL,SUN,09/24,Bengals,0-3,24.0,0.0,Packers,2-1,27.0,1.0,,,0
2017,Week 3,FINAL,SUN,09/24,Chiefs,3-0,24.0,1.0,Chargers,0-3,10.0,0.0,,,0
2017,Week 3,FINAL,SUN,09/24,Raiders,2-1,10.0,0.0,Redskins,2-1,27.0,1.0,,,0
2017,Week 3,FINAL,MON,09/25,Cowboys,2-1,28.0,1.0,Cardinals,1-2,17.0,0.0,,,0
2017,Week 4,FINAL,THU,09/28,Bears,1-3,14.0,0.0,Packers,3-1,35.0,1.0,,,0
2017,Week 4,FINAL,SUN,10/01,Saints,2-2,20.0,1.0,Dolphins,1-2,0.0,0.0,,,0
2017,Week 4,FINAL,SUN,10/01,Bills,3-1,23.0,1.0,Falcons,3-1,17.0,0.0,,,0
2017,Week 4,FINAL,SUN,10/01,Steelers,3-1,26.0,1.0,Ravens,2-2,9.0,0.0,,,0
2017,Week 4,FINAL,SUN,10/01,Bengals,1-3,31.0,1.0,Browns,0-4,7.0,0.0,,,0
2017,Week 4,FINAL,SUN,10/01,Rams,3-1,35.0,1.0,Cowboys,2-2,30.0,0.0,,,0
2017,Week 4,FINAL,SUN,10/01,Titans,2-2,14.0,0.0,Texans,2-2,57.0,1.0,,,0
2017,Week 4,FINAL,SUN,10/01,Lions,3-1,14.0,1.0,Vikings,2-2,7.0,0.0,,,0
2017,Week 4,FINAL,SUN,10/01,Panthers,3-1,33.0,1.0,Patriots,2-2,30.0,0.0,,,0
2017,Week 4,FINAL,SUN,10/01,Jaguars,2-2,20.0,0.0,Jets,2-2,23.0,1.0,,,0
2017,Week 4,FINAL,SUN,10/01,49ers,0-4,15.0,0.0,Cardinals,2-2,18.0,1.0,,,0
2017,Week 4,FINAL,SUN,10/01,Eagles,3-1,26.0,1.0,Chargers,0-4,24.0,0.0,,,0
2017,Week 4,FINAL,SUN,10/01,Giants,0-4,23.0,0.0,Buccaneers,2-1,25.0,1.0,,,0
2017,Week 4,FINAL,SUN,10/01,Raiders,2-2,10.0,0.0,Broncos,3-1,16.0,1.0,,,0
2017,Week 4,FINAL,SUN,10/01,Colts,1-3,18.0,0.0,Seahawks,2-2,46.0,1.0,,,0
2017,Week 4,FINAL,MON,10/02,Redskins,2-2,20.0,0.0,Chiefs,4-0,29.0,1.0,,,0
2017,Week 5,FINAL,THU,10/05,Patriots,3-2,19.0,1.0,Buccaneers,2-2,14.0,0.0,,,0
2017,Week 5,FINAL,SUN,10/08,Bills,3-2,16.0,0.0,Bengals,2-3,20.0,1.0,,,0
2017,Week 5,FINAL,SUN,10/08,Jets,3-2,17.0,1.0,Browns,0-5,14.0,0.0,,,0
2017,Week 5,FINAL,SUN,10/08,Panthers,4-1,27.0,1.0,Lions,3-2,24.0,0.0,,,0
2017,Week 5,FINAL,SUN,10/08,49ers,0-5,23.0,0.0,Colts,2-3,26.0,1.0,,,0
2017,Week 5,FINAL,SUN,10/08,Titans,2-3,10.0,0.0,Dolphins,2-2,16.0,1.0,,,0
2017,Week 5,FINAL,SUN,10/08,Chargers,1-4,27.0,1.0,Giants,0-5,22.0,0.0,,,0
2017,Week 5,FINAL,SUN,10/08,Cardinals,2-3,7.0,0.0,Eagles,4-1,34.0,1.0,,,0
2017,Week 5,FINAL,SUN,10/08,Jaguars,3-2,30.0,1.0,Steelers,3-2,9.0,0.0,,,0
2017,Week 5,FINAL,SUN,10/08,Seahawks,3-2,16.0,1.0,Rams,3-2,10.0,0.0,,,0
2017,Week 5,FINAL,SUN,10/08,Ravens,3-2,30.0,1.0,Raiders,2-3,17.0,0.0,,,0
2017,Week 5,FINAL,SUN,10/08,Packers,4-1,35.0,1.0,Cowboys,2-3,31.0,0.0,,,0
2017,Week 5,FINAL,SUN,10/08,Chiefs,5-0,42.0,1.0,Texans,2-3,34.0,0.0,,,0
2017,Week 5,FINAL,MON,10/09,Vikings,3-2,20.0,1.0,Bears,1-4,17.0,0.0,,,0
2017,Week 5,BYE,,,Falcons,0-0,,,,,,,,,0
2017,Week 5,BYE,,,Saints,0-0,,,,,,,,,0
2017,Week 5,BYE,,,Redskins,0-0,,,,,,,,,0
2017,Week 5,BYE,,,Broncos,0-0,,,,,,,,,0
2017,Week 6,FINAL,THU,10/12,Eagles,5-1,28.0,1.0,Panthers,4-2,23.0,0.0,,,0
2017,Week 6,FINAL,SUN,10/15,Dolphins,3-2,20.0,1.0,Falcons,3-2,17.0,0.0,,,0
2017,Week 6,FINAL,SUN,10/15,Bears,2-4,27.0,1.0,Ravens,3-3,24.0,0.0,,,0
2017,Week 6,FINAL,SUN,10/15,Browns,0-6,17.0,0.0,Texans,3-3,33.0,1.0,,,0
2017,Week 6,FINAL,SUN,10/15,Packers,4-2,10.0,0.0,Vikings,4-2,23.0,1.0,,,0
2017,Week 6,FINAL,SUN,10/15,Lions,3-3,38.0,0.0,Saints,3-2,52.0,1.0,,,0
2017,Week 6,FINAL,SUN,10/15,Patriots,4-2,24.0,1.0,Jets,3-3,17.0,0.0,,,0
2017,Week 6,FINAL,SUN,10/15,49ers,0-6,24.0,0.0,Redskins,3-2,26.0,1.0,,,0
2017,Week 6,FINAL,SUN,10/15,Buccaneers,2-3,33.0,0.0,Cardinals,3-3,38.0,1.0,,,0
2017,Week 6,FINAL,SUN,10/15,Rams,4-2,27.0,1.0,Jaguars,3-3,17.0,0.0,,,0
2017,Week 6,FINAL,SUN,10/15,Steelers,4-2,19.0,1.0,Chiefs,5-1,13.0,0.0,,,0
2017,Week 6,FINAL,SUN,10/15,Chargers,2-4,17.0,1.0,Raiders,2-4,16.0,0.0,,,0
2017,Week 6,FINAL,SUN,10/15,Giants,1-5,23.0,1.0,Broncos,3-2,10.0,0.0,,,0
2017,Week 6,FINAL,MON,10/16,Colts,2-4,22.0,0.0,Titans,3-3,36.0,1.0,,,0
2017,Week 6,BYE,,,Bills,0-0,,,,,,,,,0
2017,Week 6,BYE,,,Cowboys,0-0,,,,,,,,,0
2017,Week 6,BYE,,,Bengals,0-0,,,,,,,,,0
2017,Week 6,BYE,,,Seahawks,0-0,,,,,,,,,0
2017,Week 7,FINAL,THU,10/19,Chiefs,5-2,30.0,0.0,Raiders,3-4,31.0,1.0,,,0
2017,Week 7,FINAL,SUN,10/22,Buccaneers,2-4,27.0,0.0,Bills,4-2,30.0,1.0,,,0
2017,Week 7,FINAL,SUN,10/22,Panthers,4-3,3.0,0.0,Bears,3-4,17.0,1.0,,,0
2017,Week 7,FINAL,SUN,10/22,Titans,4-3,12.0,1.0,Browns,0-7,9.0,0.0,,,0
2017,Week 7,FINAL,SUN,10/22,Saints,4-2,26.0,1.0,Packers,4-3,17.0,0.0,,,0
2017,Week 7,FINAL,SUN,10/22,Jaguars,4-3,27.0,1.0,Colts,2-5,0.0,0.0,,,0
2017,Week 7,FINAL,SUN,10/22,Cardinals,3-4,0.0,0.0,Rams,5-2,33.0,1.0,,,0
2017,Week 7,FINAL,SUN,10/22,Jets,3-4,28.0,0.0,Dolphins,4-2,31.0,1.0,,,0
2017,Week 7,FINAL,SUN,10/22,Ravens,3-4,16.0,0.0,Vikings,5-2,24.0,1.0,,,0
2017,Week 7,FINAL,SUN,10/22,Cowboys,3-3,40.0,1.0,49ers,0-7,10.0,0.0,,,0
2017,Week 7,FINAL,SUN,10/22,Bengals,2-4,14.0,0.0,Steelers,5-2,29.0,1.0,,,0
2017,Week 7,FINAL,SUN,10/22,Broncos,3-3,0.0,0.0,Chargers,3-4,21.0,1.0,,,0
2017,Week 7,FINAL,SUN,10/22,Seahawks,4-2,24.0,1.0,Giants,1-6,7.0,0.0,,,0
2017,Week 7,FINAL,SUN,10/22,Falcons,3-3,7.0,0.0,Patriots,5-2,23.0,1.0,,,0
2017,Week 7,FINAL,MON,10/23,Redskins,3-3,24.0,0.0,Eagles,6-1,34.0,1.0,,,0
2017,Week 7,BYE,,,Texans,0-0,,,,,,,,,0
2017,Week 7,BYE,,,Lions,0-0,,,,,,,,,0
2017,Week 8,FINAL,THU,10/26,Dolphins,4-3,0.0,0.0,Ravens,4-4,40.0,1.0,,,0
2017,Week 8,FINAL,SUN,10/29,Vikings,6-2,33.0,1.0,Browns,0-8,16.0,0.0,,,0
2017,Week 8,FINAL,SUN,10/29,Raiders,3-5,14.0,0.0,Bills,5-2,34.0,1.0,,,0
2017,Week 8,FINAL,SUN,10/29,Colts,2-6,23.0,0.0,Bengals,3-4,24.0,1.0,,,0
2017,Week 8,FINAL,SUN,10/29,Chargers,3-5,13.0,0.0,Patriots,6-2,21.0,1.0,,,0
2017,Week 8,FINAL,SUN,10/29,Bears,3-5,12.0,0.0,Saints,5-2,20.0,1.0,,,0
2017,Week 8,FINAL,SUN,10/29,Falcons,4-3,25.0,1.0,Jets,3-5,20.0,0.0,,,0
2017,Week 8,FINAL,SUN,10/29,49ers,0-8,10.0,0.0,Eagles,7-1,33.0,1.0,,,0
2017,Week 8,FINAL,SUN,10/29,Panthers,5-3,17.0,1.0,Buccaneers,2-5,3.0,0.0,,,0
2017,Week 8,FINAL,SUN,10/29,Texans,3-4,38.0,0.0,Seahawks,5-2,41.0,1.0,,,0
2017,Week 8,FINAL,SUN,10/29,Cowboys,4-3,33.0,1.0,Redskins,3-4,19.0,0.0,,,0
2017,Week 8,FINAL,SUN,10/29,Steelers,6-2,20.0,1.0,Lions,3-4,15.0,0.0,,,0
2017,Week 8,FINAL,MON,10/30,Broncos,3-4,19.0,0.0,Chiefs,6-2,29.0,1.0,,,0
2017,Week 8,BYE,,,Jaguars,0-0,,,,,,,,,0
2017,Week 8,BYE,,,Giants,0-0,,,,,,,,,0
2017,Week 8,BYE,,,Rams,0-0,,,,,,,,,0
2017,Week 8,BYE,,,Titans,0-0,,,,,,,,,0
2017,Week 8,BYE,,,Cardinals,0-0,,,,,,,,,0
2017,Week 8,BYE,,,Packers,0-0,,,,,,,,,0
2017,Week 9,FINAL,THU,11/02,Bills,5-3,21.0,0.0,Jets,4-5,34.0,1.0,,,0
2017,Week 9,FINAL,SUN,11/05,Falcons,4-4,17.0,0.0,Panthers,6-3,20.0,1.0,,,0
2017,Week 9,FINAL,SUN,11/05,Colts,3-6,20.0,1.0,Texans,3-5,14.0,0.0,,,0
2017,Week 9,FINAL,SUN,11/05,Bengals,3-5,7.0,0.0,Jaguars,5-3,23.0,1.0,,,0
2017,Week 9,FINAL,SUN,11/05,Buccaneers,2-6,10.0,0.0,Saints,6-2,30.0,1.0,,,0
2017,Week 9,FINAL,SUN,11/05,Rams,6-2,51.0,1.0,Giants,1-7,17.0,0.0,,,0
2017,Week 9,FINAL,SUN,11/05,Broncos,3-5,23.0,0.0,Eagles,8-1,51.0,1.0,,,0
2017,Week 9,FINAL,SUN,11/05,Ravens,4-5,20.0,0.0,Titans,5-3,23.0,1.0,,,0
2017,Week 9,FINAL,SUN,11/05,Cardinals,4-4,20.0,1.0,49ers,0-9,10.0,0.0,,,0
2017,Week 9,FINAL,SUN,11/05,Redskins,4-4,17.0,1.0,Seahawks,5-3,14.0,0.0,,,0
2017,Week 9,FINAL,SUN,11/05,Chiefs,6-3,17.0,0.0,Cowboys,5-3,28.0,1.0,,,0
2017,Week 9,FINAL,SUN,11/05,Raiders,4-5,27.0,1.0,Dolphins,4-4,24.0,0.0,,,0
2017,Week 9,FINAL,MON,11/06,Lions,4-4,30.0,1.0,Packers,4-4,17.0,0.0,,,0
2017,Week 9,BYE,,,Bears,0-0,,,,,,,,,0
2017,Week 9,BYE,,,Browns,0-0,,,,,,,,,0
2017,Week 9,BYE,,,Steelers,0-0,,,,,,,,,0
2017,Week 9,BYE,,,Chargers,0-0,,,,,,,,,0
2017,Week 9,BYE,,,Vikings,0-0,,,,,,,,,0
2017,Week 9,BYE,,,Patriots,0-0,,,,,,,,,0
2017,Week 10,FINAL,THU,11/09,Seahawks,6-3,22.0,1.0,Cardinals,4-5,16.0,0.0,,,0
2017,Week 10,FINAL,SUN,11/12,Saints,7-2,47.0,1.0,Bills,5-4,10.0,0.0,,,0
2017,Week 10,FINAL,SUN,11/12,Packers,5-4,23.0,1.0,Bears,3-6,16.0,0.0,,,0
2017,Week 10,FINAL,SUN,11/12,Browns,0-9,24.0,0.0,Lions,5-4,38.0,1.0,,,0
2017,Week 10,FINAL,SUN,11/12,Steelers,7-2,20.0,1.0,Colts,3-7,17.0,0.0,,,0
2017,Week 10,FINAL,SUN,11/12,Chargers,3-6,17.0,0.0,Jaguars,6-3,20.0,1.0,,,0
2017,Week 10,FINAL,SUN,11/12,Jets,4-6,10.0,0.0,Buccaneers,3-6,15.0,1.0,,,0
2017,Week 10,FINAL,SUN,11/12,Bengals,3-6,20.0,0.0,Titans,6-3,24.0,1.0,,,0
2017,Week 10,FINAL,SUN,11/12,Vikings,7-2,38.0,1.0,Redskins,4-5,30.0,0.0,,,0
2017,Week 10,FINAL,SUN,11/12,Texans,3-6,7.0,0.0,Rams,7-2,33.0,1.0,,,0
2017,Week 10,FINAL,SUN,11/12,Cowboys,5-4,7.0,0.0,Falcons,5-4,27.0,1.0,,,0
2017,Week 10,FINAL,SUN,11/12,Giants,1-8,21.0,0.0,49ers,1-9,31.0,1.0,,,0
2017,Week 10,FINAL,SUN,11/12,Patriots,7-2,41.0,1.0,Broncos,3-6,16.0,0.0,,,0
2017,Week 10,FINAL,MON,11/13,Dolphins,4-5,21.0,0.0,Panthers,7-3,45.0,1.0,,,0
2017,Week 10,BYE,,,Ravens,0-0,,,,,,,,,0
2017,Week 10,BYE,,,Chiefs,0-0,,,,,,,,,0
2017,Week 10,BYE,,,Raiders,0-0,,,,,,,,,0
2017,Week 10,BYE,,,Eagles,0-0,,,,,,,,,0
2017,Week 11,FINAL,THU,11/16,Titans,6-4,17.0,0.0,Steelers,8-2,40.0,1.0,,,0
2017,Week 11,FINAL,SUN,11/19,Lions,6-4,27.0,1.0,Bears,3-7,24.0,0.0,,,0
2017,Week 11,FINAL,SUN,11/19,Jaguars,7-3,19.0,1.0,Browns,0-10,7.0,0.0,,,0
2017,Week 11,FINAL,SUN,11/19,Ravens,5-5,23.0,1.0,Packers,5-5,0.0,0.0,,,0
2017,Week 11,FINAL,SUN,11/19,Cardinals,4-6,21.0,0.0,Texans,4-6,31.0,1.0,,,0
2017,Week 11,FINAL,SUN,11/19,Rams,7-3,7.0,0.0,Vikings,8-2,24.0,1.0,,,0
