Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayDescription,PlayStart
2023,Preseason Week 1,THU,08/10,Texans,Patriots,1ST QUARTER,1,HOU,0,1,0,Kickoff,"C.Ryland kicks 65 yards from NE 35 to end zone, Touchback.",Kickoff from NE 35
2023,Preseason Week 1,THU,08/10,Texans,Patriots,1ST QUARTER,1,HOU,0,2,0,8 Yard Pass,(15:00) C.Stroud pass short left to N.Collins pushed ob at HOU 33 for 8 yards (C.Gonzalez).,1st & 10 at HOU 25
2023,Preseason Week 1,THU,08/10,Texans,Patriots,1ST QUARTER,1,HOU,0,3,0,1 Yard Run,(14:32) D.Singletary left guard to HOU 34 for 1 yard (K.White; Ca.Davis).,2nd & 2 at HOU 33
2023,Preseason Week 1,THU,08/10,Texans,Patriots,1ST QUARTER,1,HOU,0,4,0,2 Yard Run,(13:54) D.Singletary left guard to HOU 36 for 2 yards (J.Bledsoe).,3rd & 1 at HOU 34
2023,Preseason Week 1,THU,08/10,Texans,Patriots,1ST QUARTER,1,HOU,0,5,0,-15 Yard Sack,(13:17) C.Stroud sacked at HOU 21 for -15 yards (D.Ekuale).,1st & 10 at HOU 36
2023,Preseason Week 1,THU,08/10,Texans,Patriots,1ST QUARTER,1,HOU,0,6,0,4 Yard Run,(12:33) (Shotgun) C.Stroud scrambles left end ran ob at HOU 25 for 4 yards (Ja.Tavai).,2nd & 25 at HOU 21
2023,Preseason Week 1,THU,08/10,Texans,Patriots,1ST QUARTER,1,HOU,0,7,0,Interception,(11:51) (Shotgun) C.Stroud pass short right intended for N.Dell INTERCEPTED by J.Mills at HOU 37. J.Mills to HOU 24 for 13 yards (A.Deculus).,3rd & 21 at HOU 25
2023,Preseason Week 1,THU,08/10,Texans,Patriots,1ST QUARTER,2,NE,1,1,0,Run for No Gain,"(11:36) P.Strong up the middle to HOU 24 for no gain (S.Nelson, D.Perryman).",1st & 10 at HOU 24
2023,Preseason Week 1,THU,08/10,Texans,Patriots,1ST QUARTER,2,NE,1,2,0,6 Yard Pass,(11:05) B.Zappe pass short right to P.Strong to HOU 18 for 6 yards (C.Harris).,2nd & 10 at HOU 24
2023,Preseason Week 1,THU,08/10,Texans,Patriots,1ST QUARTER,2,NE,1,3,0,-7 Yard Sack,(10:28) (Shotgun) B.Zappe sacked at HOU 25 for -7 yards (D.Perryman).,3rd & 4 at HOU 18
2023,Preseason Week 1,THU,08/10,Texans,Patriots,1ST QUARTER,2,NE,1,4,1,Field Goal,"(9:48) N.Folk 44 yard field goal is GOOD, Center-J.Cardona, Holder-B.Baringer.",4th & 11 at HOU 25
2023,Preseason Week 1,THU,08/10,Texans,Patriots,1ST QUARTER,3,HOU,0,1,0,Kickoff,C.Ryland kicks 68 yards from NE 35 to HOU -3. S.Sims to HOU 18 for 21 yards (C.Munson).,Kickoff from NE 35
2023,Preseason Week 1,THU,08/10,Texans,Patriots,1ST QUARTER,3,HOU,0,2,0,5 Yard Run,(9:38) D.Singletary right guard to HOU 23 for 5 yards (S.Roberts).,1st & 10 at HOU 18
2023,Preseason Week 1,THU,08/10,Texans,Patriots,1ST QUARTER,3,HOU,0,3,0,Pass Incomplete,(8:57) (Shotgun) C.Stroud pass incomplete short right to D.Singletary.,2nd & 5 at HOU 23
2023,Preseason Week 1,THU,08/10,Texans,Patriots,1ST QUARTER,3,HOU,0,4,0,15 Yard Penalty,"(8:54) (Shotgun) C.Stroud pass incomplete short right to D.Ogunbowale.
PENALTY on NE-D.Ekuale, Roughing the Passer, 15 yards, enforced at HOU 23 - No Play.",3rd & 5 at HOU 23
2023,Preseason Week 1,THU,08/10,Texans,Patriots,1ST QUARTER,3,HOU,0,5,0,1 Yard Run,(8:50) D.Singletary right tackle to HOU 39 for 1 yard (Ja.Tavai).,1st & 10 at HOU 38
2023,Preseason Week 1,THU,08/10,Texans,Patriots,1ST QUARTER,3,HOU,0,6,0,5 Yard Pass,(8:11) C.Stroud pass short left to S.Sims to HOU 44 for 5 yards (S.Wade) [K.White].,2nd & 9 at HOU 39
2023,Preseason Week 1,THU,08/10,Texans,Patriots,1ST QUARTER,3,HOU,0,7,0,2 Yard Run,(7:30) (Shotgun) C.Stroud scrambles right guard to HOU 46 for 2 yards (K.White).,3rd & 4 at HOU 44
2023,Preseason Week 1,THU,08/10,Texans,Patriots,1ST QUARTER,3,HOU,0,8,0,Punt,"(6:46) C.Johnston punts 42 yards to NE 12, Center-J.Weeks, fair catch by D.Douglas.",4th & 2 at HOU 46
2023,Preseason Week 1,THU,08/10,Texans,Patriots,1ST QUARTER,4,NE,0,1,0,3 Yard Pass,(6:38) (Shotgun) B.Zappe pass short middle to J.Taylor to NE 15 for 3 yards (H.Ridgeway).,1st & 10 at NE 12
2023,Preseason Week 1,THU,08/10,Texans,Patriots,1ST QUARTER,4,NE,0,2,0,-1 Yard Run,"(5:55) K.Harris up the middle to NE 14 for -1 yards (J.Greenard, H.Ridgeway).",2nd & 7 at NE 15
2023,Preseason Week 1,THU,08/10,Texans,Patriots,1ST QUARTER,4,NE,0,3,0,27 Yard Pass,(5:19) (Shotgun) B.Zappe pass deep left to T.Thornton to NE 41 for 27 yards (S.Nelson).,3rd & 8 at NE 14
2023,Preseason Week 1,THU,08/10,Texans,Patriots,1ST QUARTER,4,NE,0,4,0,9 Yard Pass,(4:45) B.Zappe pass short right to T.Nixon ran ob at 50 for 9 yards (D.King).,1st & 10 at NE 41
2023,Preseason Week 1,THU,08/10,Texans,Patriots,1ST QUARTER,4,NE,0,5,0,2 Yard Run,(4:14) (Shotgun) K.Harris right guard to HOU 48 for 2 yards (W.Anderson).,2nd & 1 at 50
2023,Preseason Week 1,THU,08/10,Texans,Patriots,1ST QUARTER,4,NE,0,6,0,Pass Incomplete,(3:41) (Shotgun) B.Zappe pass incomplete short left. thrown away from outside the pocket,1st & 10 at HOU 48
2023,Preseason Week 1,THU,08/10,Texans,Patriots,1ST QUARTER,4,NE,0,7,0,Pass for No Gain,(3:33) (Shotgun) B.Zappe pass short left to T.Nixon to HOU 48 for no gain (D.Perryman).,2nd & 10 at HOU 48
2023,Preseason Week 1,THU,08/10,Texans,Patriots,1ST QUARTER,4,NE,0,8,0,-5 Yard Penalty,"(2:58) (Shotgun) PENALTY on NE-C.McDermott, False Start, 5 yards, enforced at HOU 48 - No Play.",3rd & 10 at HOU 48
2023,Preseason Week 1,THU,08/10,Texans,Patriots,1ST QUARTER,4,NE,0,9,0,8 Yard Pass,(2:39) (Shotgun) B.Zappe pass short left to J.Taylor to HOU 45 for 8 yards (D.Perryman; J.Pitre).,3rd & 15 at NE 47
2023,Preseason Week 1,THU,08/10,Texans,Patriots,1ST QUARTER,4,NE,0,10,0,Punt,"(1:58) B.Baringer punts 35 yards to HOU 10, Center-J.Cardona, fair catch by S.Sims.",4th & 7 at HOU 45
2023,Preseason Week 1,THU,08/10,Texans,Patriots,2ND QUARTER,1,HOU,0,1,0,5 Yard Run,(1:52) HOU 10-Mills now at QB. D.Singletary left guard to HOU 15 for 5 yards (Ca.Davis).,1st & 10 at HOU 10
2023,Preseason Week 1,THU,08/10,Texans,Patriots,2ND QUARTER,1,HOU,0,2,0,Pass Incomplete,(1:14) D.Mills pass incomplete short middle to N.Dell.,2nd & 5 at HOU 15
2023,Preseason Week 1,THU,08/10,Texans,Patriots,2ND QUARTER,1,HOU,0,3,0,10 Yard Pass,(1:08) (Shotgun) D.Mills pass short right to M.Schreck to HOU 25 for 10 yards (J.Bledsoe).,3rd & 5 at HOU 15
2023,Preseason Week 1,THU,08/10,Texans,Patriots,2ND QUARTER,1,HOU,0,4,0,Run for No Gain,(:25) D.Ogunbowale up the middle to HOU 25 for no gain (J.Mills).,1st & 10 at HOU 25
2023,Preseason Week 1,THU,08/10,Texans,Patriots,2ND QUARTER,1,HOU,0,5,0,-10 Yard Penalty,"(15:00) (Shotgun) D.Mills pass short right to N.Dell ran ob at HOU 35 for 10 yards.
PENALTY on HOU-M.Deiter, Offensive Holding, 10 yards, enforced at HOU 25 - No Play.",2nd & 10 at HOU 25
2023,Preseason Week 1,THU,08/10,Texans,Patriots,2ND QUARTER,1,HOU,0,6,0,Pass Incomplete,(14:35) (Shotgun) D.Mills pass incomplete deep right to N.Dell.,2nd & 20 at HOU 15
2023,Preseason Week 1,THU,08/10,Texans,Patriots,2ND QUARTER,1,HOU,0,7,0,10 Yard Run,(14:30) (Shotgun) D.Ogunbowale left guard to HOU 25 for 10 yards (M.Bryant; J.Mills).,3rd & 20 at HOU 15
2023,Preseason Week 1,THU,08/10,Texans,Patriots,2ND QUARTER,1,HOU,0,8,0,Punt,"(13:48) C.Johnston punts 58 yards to NE 17, Center-J.Weeks, fair catch by M.Bryant.",4th & 10 at HOU 25
2023,Preseason Week 1,THU,08/10,Texans,Patriots,2ND QUARTER,2,NE,0,1,0,3 Yard Run,(13:41) (Shotgun) P.Strong left tackle to NE 20 for 3 yards (E.Murray; H.To'oTo'o).,1st & 10 at NE 17
2023,Preseason Week 1,THU,08/10,Texans,Patriots,2ND QUARTER,2,NE,0,2,0,6 Yard Pass,(13:06) (Shotgun) B.Zappe pass short right to T.Nixon pushed ob at NE 26 for 6 yards (M.Stewart).,2nd & 7 at NE 20
2023,Preseason Week 1,THU,08/10,Texans,Patriots,2ND QUARTER,2,NE,0,3,0,Pass for No Gain,(12:38) (Shotgun) B.Zappe pass short right to P.Strong to NE 26 for no gain (H.To'oTo'o).,3rd & 1 at NE 26
2023,Preseason Week 1,THU,08/10,Texans,Patriots,2ND QUARTER,2,NE,0,4,0,Punt,"(11:57) B.Baringer punts 56 yards to HOU 18, Center-J.Cardona, downed by NE-A.Speed.",4th & 1 at NE 26
2023,Preseason Week 1,THU,08/10,Texans,Patriots,2ND QUARTER,3,HOU,0,1,0,8 Yard Run,(11:43) M.Boone left end to HOU 26 for 8 yards (J.Pharms).,1st & 10 at HOU 18
2023,Preseason Week 1,THU,08/10,Texans,Patriots,2ND QUARTER,3,HOU,0,2,0,12 Yard Run,"(11:05) M.Boone right guard to HOU 38 for 12 yards (J.Mills, C.Gonzalez).",2nd & 2 at HOU 26
2023,Preseason Week 1,THU,08/10,Texans,Patriots,2ND QUARTER,3,HOU,0,3,0,3 Yard Run,(10:27) M.Boone right tackle to HOU 41 for 3 yards (J.Pharms).,1st & 10 at HOU 38
2023,Preseason Week 1,THU,08/10,Texans,Patriots,2ND QUARTER,3,HOU,0,4,0,12 Yard Pass,"(9:48) D.Mills pass short right to S.Sims to NE 47 for 12 yards (C.Gonzalez). FUMBLES (C.Gonzalez), ball out of bounds at NE 47.",2nd & 7 at HOU 41
2023,Preseason Week 1,THU,08/10,Texans,Patriots,2ND QUARTER,3,HOU,0,5,0,1 Yard Run,(9:19) D.Ogunbowale up the middle to NE 46 for 1 yard (K.White).,1st & 10 at NE 47
2023,Preseason Week 1,THU,08/10,Texans,Patriots,2ND QUARTER,3,HOU,0,6,0,Fumble,"(8:40) D.Mills FUMBLES (Aborted) at HOU 49, touched at 50, RECOVERED by NE-C.Munson at HOU 49.",2nd & 9 at NE 46
2023,Preseason Week 1,THU,08/10,Texans,Patriots,2ND QUARTER,4,NE,0,1,0,4 Yard Pass,(8:29) B.Zappe pass short right to T.Thornton to HOU 45 for 4 yards (K.Hollman).,1st & 10 at HOU 49
2023,Preseason Week 1,THU,08/10,Texans,Patriots,2ND QUARTER,4,NE,0,2,0,-2 Yard Run,(7:54) K.Harris up the middle to HOU 47 for -2 yards (K.Hinish).,2nd & 6 at HOU 45
2023,Preseason Week 1,THU,08/10,Texans,Patriots,2ND QUARTER,4,NE,0,3,0,Pass Incomplete,(7:16) (Shotgun) B.Zappe pass incomplete short left. thrown away from outside the pocket,3rd & 8 at HOU 47
2023,Preseason Week 1,THU,08/10,Texans,Patriots,2ND QUARTER,4,NE,0,4,0,Punt,"(7:09) B.Baringer punts 47 yards to end zone, Center-J.Cardona, Touchback.",4th & 8 at HOU 47
2023,Preseason Week 1,THU,08/10,Texans,Patriots,2ND QUARTER,5,HOU,0,1,0,15 Yard Pass,(7:01) D.Mills pass short middle to N.Dell to HOU 35 for 15 yards (C.Munson).,1st & 10 at HOU 20
2023,Preseason Week 1,THU,08/10,Texans,Patriots,2ND QUARTER,5,HOU,0,2,0,2 Yard Run,(6:27) M.Boone up the middle to HOU 37 for 2 yards (C.Munson; A.Jennings). NE-Ca.Davis was injured during the play.,1st & 10 at HOU 35
2023,Preseason Week 1,THU,08/10,Texans,Patriots,2ND QUARTER,5,HOU,0,3,0,7 Yard Pass,"(6:00) (Shotgun) D.Mills pass short right to M.Boone to HOU 44 for 7 yards (R.Randle, J.Bledsoe).",2nd & 8 at HOU 37
2023,Preseason Week 1,THU,08/10,Texans,Patriots,2ND QUARTER,5,HOU,0,4,0,Pass Incomplete,(5:19) D.Mills pass incomplete short left to A.Beck.,3rd & 1 at HOU 44
2023,Preseason Week 1,THU,08/10,Texans,Patriots,2ND QUARTER,5,HOU,0,5,0,Punt,"(5:15) C.Johnston punts 47 yards to NE 9, Center-J.Weeks, fair catch by M.Bryant.",4th & 1 at HOU 44
2023,Preseason Week 1,THU,08/10,Texans,Patriots,2ND QUARTER,6,NE,0,1,0,1 Yard Run,(5:07) J.Taylor up the middle to NE 10 for 1 yard (T.Thomas).,1st & 10 at NE 9
2023,Preseason Week 1,THU,08/10,Texans,Patriots,2ND QUARTER,6,NE,0,2,0,4 Yard Pass,(4:36) (Shotgun) B.Zappe pass short left to M.Sokol to NE 14 for 4 yards (T.Thomas; H.To'oTo'o).,2nd & 9 at NE 10
2023,Preseason Week 1,THU,08/10,Texans,Patriots,2ND QUARTER,6,NE,0,3,0,-1 Yard Sack,(3:57) (Shotgun) B.Zappe sacked at NE 13 for -1 yards (K.Hinish).,3rd & 5 at NE 14
2023,Preseason Week 1,THU,08/10,Texans,Patriots,2ND QUARTER,6,NE,0,4,0,Punt,"(3:19) B.Baringer punts 62 yards to HOU 25, Center-J.Cardona. N.Dell to HOU 38 for 13 yards (R.Randle; R.Webb).",4th & 6 at NE 13
2023,Preseason Week 1,THU,08/10,Texans,Patriots,2ND QUARTER,7,HOU,1,1,0,24 Yard Pass,(3:05) (Shotgun) D.Mills pass short middle to N.Dell to NE 38 for 24 yards (S.Wade).,1st & 10 at HOU 38
2023,Preseason Week 1,THU,08/10,Texans,Patriots,2ND QUARTER,7,HOU,1,2,0,7 Yard Run,(2:23) D.Ogunbowale left end ran ob at NE 31 for 7 yards (I.Bolden).,1st & 10 at NE 38
2023,Preseason Week 1,THU,08/10,Texans,Patriots,2ND QUARTER,7,HOU,1,3,0,5 Yard Pass,(2:00) (Shotgun) D.Mills pass short right to J.Metchie to NE 26 for 5 yards (C.Munson).,2nd & 3 at NE 31
2023,Preseason Week 1,THU,08/10,Texans,Patriots,2ND QUARTER,7,HOU,1,4,0,Run for No Gain,(1:26) D.Ogunbowale right tackle to NE 26 for no gain (D.Ekuale; C.Board).,1st & 10 at NE 26
2023,Preseason Week 1,THU,08/10,Texans,Patriots,2ND QUARTER,7,HOU,1,5,0,8 Yard Pass,(:49) (Shotgun) D.Mills pass short middle to N.Dell to NE 18 for 8 yards (R.Randle).,2nd & 10 at NE 26
2023,Preseason Week 1,THU,08/10,Texans,Patriots,2ND QUARTER,7,HOU,1,6,0,12 Yard Pass,(:25) (Shotgun) D.Mills pass short middle to N.Dell ran ob at NE 6 for 12 yards (C.Board).,3rd & 2 at NE 18
2023,Preseason Week 1,THU,08/10,Texans,Patriots,2ND QUARTER,7,HOU,1,7,0,Touchdown Texans,"(:18) (Shotgun) D.Mills pass short left to N.Dell for 6 yards, TOUCHDOWN.",1st & 6 at NE 6
2023,Preseason Week 1,THU,08/10,Texans,Patriots,2ND QUARTER,7,HOU,1,8,1,Extra Point Good,"J.Bates extra point is GOOD, Center-J.Weeks, Holder-C.Johnston.",XP attempt from NE 15
2023,Preseason Week 1,THU,08/10,Texans,Patriots,2ND QUARTER,8,NE,0,1,0,Kickoff,"J.Bates kicks 69 yards from HOU 35 to NE -4. P.Strong to NE 27 for 31 yards (M.Stewart, C.Littleton).",Kickoff from HOU 35
2023,Preseason Week 1,THU,08/10,Texans,Patriots,2ND QUARTER,8,NE,0,2,0,3 Yard Run,(:06) J.Taylor left guard to NE 30 for 3 yards (S.Griffin).,1st & 10 at NE 27
2023,Preseason Week 1,THU,08/10,Texans,Patriots,3RD QUARTER,1,NE,0,1,0,Kickoff,J.Bates kicks 60 yards from HOU 35 to NE 5. I.Bolden to NE 31 for 26 yards (J.Johnson). HOU-A.Beck was injured during the play.,Kickoff from HOU 35
2023,Preseason Week 1,THU,08/10,Texans,Patriots,3RD QUARTER,1,NE,0,2,0,9 Yard Pass,(14:55) (Shotgun) B.Zappe pass short right to T.Nixon ran ob at NE 40 for 9 yards (G.Arnold).,1st & 10 at NE 31
2023,Preseason Week 1,THU,08/10,Texans,Patriots,3RD QUARTER,1,NE,0,3,0,7 Yard Run,(14:18) (Shotgun) K.Harris left guard to NE 47 for 7 yards (E.Murray).,2nd & 1 at NE 40
2023,Preseason Week 1,THU,08/10,Texans,Patriots,3RD QUARTER,1,NE,0,4,0,Run for No Gain,(13:46) (Shotgun) K.Harris up the middle to NE 47 for no gain (H.To'oTo'o). NE-K.Russey was injured during the play.,1st & 10 at NE 47
2023,Preseason Week 1,THU,08/10,Texans,Patriots,3RD QUARTER,1,NE,0,5,0,3 Yard Pass,(13:20) (Shotgun) B.Zappe pass short left to K.Boutte to 50 for 3 yards (H.To'oTo'o; S.Griffin).,2nd & 10 at NE 47
2023,Preseason Week 1,THU,08/10,Texans,Patriots,3RD QUARTER,1,NE,0,6,0,6 Yard Run,(12:47) (Shotgun) B.Zappe scrambles up the middle to HOU 44 for 6 yards (T.Thomas).,3rd & 7 at 50
2023,Preseason Week 1,THU,08/10,Texans,Patriots,3RD QUARTER,1,NE,0,7,0,Turnover on Downs,"(12:04) K.Harris up the middle to HOU 45 for -1 yards (T.Thomas, S.Griffin).",4th & 1 at HOU 44
2023,Preseason Week 1,THU,08/10,Texans,Patriots,3RD QUARTER,2,HOU,1,1,0,1 Yard Pass,(11:58) HOU 18-Keenum now at QB. C.Keenum pass short right to G.Doaks to HOU 46 for 1 yard (R.Randle).,1st & 10 at HOU 45
2023,Preseason Week 1,THU,08/10,Texans,Patriots,3RD QUARTER,2,HOU,1,2,0,3 Yard Run,(11:21) G.Doaks up the middle to HOU 49 for 3 yards (J.Pharms).,2nd & 9 at HOU 46
2023,Preseason Week 1,THU,08/10,Texans,Patriots,3RD QUARTER,2,HOU,1,3,0,19 Yard Pass,(10:38) (Shotgun) C.Keenum pass short middle to J.Wayne to NE 32 for 19 yards (R.Randle).,3rd & 6 at HOU 49
2023,Preseason Week 1,THU,08/10,Texans,Patriots,3RD QUARTER,2,HOU,1,4,0,Penalty,"(10:00) G.Doaks left tackle to NE 25 for 7 yards (D.Ekuale).
Penalty on HOU-J.Johnson, Illegal Shift, offsetting, enforced at NE 32 - No Play.
Penalty on NE-D.Ekuale, Defensive Holding, offsetting.",1st & 10 at NE 32
2023,Preseason Week 1,THU,08/10,Texans,Patriots,3RD QUARTER,2,HOU,1,5,0,7 Yard Pass,(9:31) C.Keenum pass short right to M.Schreck to NE 25 for 7 yards (D.Fagot).,1st & 10 at NE 32
2023,Preseason Week 1,THU,08/10,Texans,Patriots,3RD QUARTER,2,HOU,1,6,0,20 Yard Pass,(8:54) C.Keenum pass short left to X.Hutchinson to NE 5 for 20 yards (Q.Mosely; R.Randle).,2nd & 3 at NE 25
2023,Preseason Week 1,THU,08/10,Texans,Patriots,3RD QUARTER,2,HOU,1,7,0,Pass Incomplete,(8:12) (Shotgun) C.Keenum pass incomplete short left to X.Hutchinson.,1st & 5 at NE 5
2023,Preseason Week 1,THU,08/10,Texans,Patriots,3RD QUARTER,2,HOU,1,8,0,4 Yard Run,(8:08) (Shotgun) G.Doaks up the middle to NE 1 for 4 yards (Ju.Tavai; D.Fagot).,2nd & 5 at NE 5
2023,Preseason Week 1,THU,08/10,Texans,Patriots,3RD QUARTER,2,HOU,1,9,0,Touchdown Texans,"(7:28) D.Keene up the middle for 1 yard, TOUCHDOWN.",3rd & 1 at NE 1
2023,Preseason Week 1,THU,08/10,Texans,Patriots,3RD QUARTER,2,HOU,1,10,1,Extra Point No Good,"J.Bates extra point is No Good, Wide Right, Center-J.Weeks, Holder-C.Johnston.",XP attempt from NE 15
2023,Preseason Week 1,THU,08/10,Texans,Patriots,3RD QUARTER,3,NE,0,1,0,Kickoff,"J.Bates kicks 65 yards from HOU 35 to end zone, Touchback.",Kickoff from HOU 35
2023,Preseason Week 1,THU,08/10,Texans,Patriots,3RD QUARTER,3,NE,0,2,0,5 Yard Run,(7:20) NE 19-McSorley now at QB. (Shotgun) K.Harris up the middle to NE 30 for 5 yards (K.Davis; D.Phillips).,1st & 10 at NE 25
2023,Preseason Week 1,THU,08/10,Texans,Patriots,3RD QUARTER,3,NE,0,3,0,Pass Incomplete,(6:47) (Shotgun) T.McSorley pass incomplete short left to T.Nixon (J.Francis).,2nd & 5 at NE 30
2023,Preseason Week 1,THU,08/10,Texans,Patriots,3RD QUARTER,3,NE,0,4,0,5 Yard Penalty,"(6:42) (Shotgun) T.McSorley sacked at NE 24 for -6 yards (A.Odeleye).
Penalty on HOU-D.Ross, Defensive Holding, declined.
PENALTY on HOU-E.Murray, Illegal Contact, 5 yards, enforced at NE 30 - No Play.",3rd & 5 at NE 30
2023,Preseason Week 1,THU,08/10,Texans,Patriots,3RD QUARTER,3,NE,0,5,0,Run for No Gain,(6:18) (Shotgun) K.Harris up the middle to NE 35 for no gain (K.Davis).,1st & 10 at NE 35
2023,Preseason Week 1,THU,08/10,Texans,Patriots,3RD QUARTER,3,NE,0,6,0,4 Yard Pass,(5:43) (Shotgun) T.McSorley pass short right to K.Boutte to NE 39 for 4 yards (J.Hansen).,2nd & 10 at NE 35
2023,Preseason Week 1,THU,08/10,Texans,Patriots,3RD QUARTER,3,NE,0,7,0,3 Yard Run,(5:10) (Shotgun) T.McSorley scrambles right end to NE 42 for 3 yards (D.Rivers).,3rd & 6 at NE 39
